"45","24","15","8","39","16","27","3","29","4","14","21","25","12","35","18","46"
"1","45","24","16","17","19","27","18","30","36","39","41","28","3","32","7","43","37","0","11","50","46","14","20","9","10","35"
"46","5","24","19","22","41","1","32","49","39","38","30","45","0","11","26","2","6","20","31","12","33","25","9","23","34","16","14","4"
"45","24","8","51","10","47","15","14","9","50","37","30","22","38","28","19","0","46"
"45","21","24","8","49","50","38","31","3","16","41","32","39","51","5","11","19","28","43","6","35","14","23","29","10","27","0","22","47","44","46","26"
"46","24","8","12","19","31","44","10","14","33","39","30","11","43","5","29","49","6","21","41","0","35","51","26","18","7"
"45","24","20","50","1","19","23","30","14","29","6","5","33","39","36","17","18","21","42","2","25","40","31","26","34","46","28","44","32","35"
"45","21","24","8","10","6","1","36","41","29","16","27","46","47","39","4","50","5","19","13","23","35","26","33","20","7","31","32","25","48","42","34","49","18","3","44","9","38","11","43","22","12","2","30","28","15","51","14"
"45","24","19","37","35","29","36","39","0","1","21","2","20","34","43","18","9","15","50","47","44","8","33","40","22"
"46","4","24","21","20","16","50","7","23","38","8","40","9","22","3","1","33","39","35","5","12","37","11","45","47","32","43","17","14"
"46","24","19","22","6","39","28","32","2","20","16","47","23","4","15","7","0","45","10","17","27"
"45","17","21","24","2","8","7","49","25","47","38","1","12","30","18","44"
"44","47","24","7","33","25","8","3","39"
"46","24","19","3","29","39","25","20","41","0","15","34","35","33","37","9","23","31","42","44","21","12"
"50","47","24","46","8","34","37","27","4","15","33","39","3","22","12","32","43","44","0","6","1","5","7"
"44","24","19","13","36","0","1","31","39","34","3","16","18","7","41","23","22","42","4","46","50"
"46","21","36","16","50","24","13","19","28","39","20","26","22","49","3","32","2","35","47","6","5","10","44","4","25","11","12","41"
"45","38","24","47","28","19","6","5","40","22","18","23","37","39","33","13","15","35","29","49","46","0","44","42","27","2","12","41","9","21","50","3","20","34","17"
"45","21","2","19","27","24","44","22","26","31","13","29","5","15","42","25","39","43","14","23","10","35","1"
"47","24","21","19","13","16","0","28","44","31","2","26","30"
"44","24","19","17","2","38","3","0","30","16","36","8","49","1","45","31","22","20","50","37","15","35","43","39","47","11","46","23","27","21","34","12","28","5","29"
"44","5","24","19","26","49","27","28","29","47","0","30","14"
"37","24","1","8","10","42","0","36","45","14","25","19","49","18","39","26","4","3","51","50","31","29","46","43","48","32","44","20","16","22","41","15"
"44","24","16","30","19","39","10","25","36","37","47","5","34","42","22","1","0","45","49","28","17","27","14","35","41","21","31","2","20"
"1","46","44","24","21","8","29","17","43","6","35","16","12","22","39","33","34","30","4","15","32","37","27","36","28","49","41"
"46","16","37","24","8","48","23","32","11","39","13","7","35","2","17","43","9","30","33"
"37","45","21","50","19","32","17","34","1","48","15","33","39","24","23","2","8","35","22","14","16","12","26","43","38","25","44","40","30","18","9","6","0","20"
"1","45","46","24","13","17","9","10","23","3","4","43","38","33","39","41","40","48","27","35","16","26","49","5","22","7","8","47","31","18","51"
"46","21","37","24","10","11","8","23","35","36","39","13","33","14","16","40","4","47","49","27","30","22","41","32","48","19","45"
"45","24","5","6","26","39","30","20","11","48","13","47","37","16"
"45","24","27","11","6","26","33","29","21","47","30","23","39","37"
"4","38","46","21","47","45","19","25","0","28","33","13"
"45","24","6","33","41","20","40","30","13","0","2","7","35","23","19","49","29"
"44","2","21","37","24","16","22","8","0","4","17","3","13","6","5","39","25","33","10","30","12","18","32","14","1","42","47","38","26","34","28","50","9","40","15","11","27","29","45","43","7","35","20","31"
"45","24","12","34","0","49","10","4","16","36","22","25","11","44","18","42","32","27","33","48","43","47"
"37","21","33","27","19","26","12","29","24","23","11","45","25","6"
"45","21","8","13","20","29","32","4","0","16","39","31","49","1","22","42","3","25","35","11","36","34","48","40","47","2","43","38"
"45","21","33","11","36","16","6","12","15","42","9","41","32","39","25"
"46","21","8","22","16","11","36","26","34","50","24","27","20","6","23","40","33","0","3","18","30","13","7","47","41","44"
"47","46","24","28","10","17","0","44","40","15"
"45","24","25","11","4","6","46","0","17","28"
"38","45","47","24","3","32","1","18","29","2","0","20","12","13","25","17","26","8","6","36","27","5","34","7","35","49","16","11","33","42","21","28","31","23","39","15","44","22","19","51","48","46","10","4","43"
"44","24","21","20","2","47","16","6","27","39","13","41","31","36","12","11","5","38","23","49","32","14","42","0","34","48","51","43","28","8"
"38","44","24","20","9","17","11","31","29","27","14","37","3"
"47","24","28","29","30","38","27","37","2","33","13","7","35","12","36","26","25","32","21","8","44","16","15","45","48","31","3","34","43","19"
"37","33","14","8","20","17","28","47","38","29","44","6","11","41","13","31","32","45"
"44","21","5","19","22","42","38","2","0","33","30","31","8","29","51","7","9","39","45","40","37","49","15","4","20","46"
"47","33","5","19","13","45","37","30","22","44","38","15","14","6","8","16","24","11","21"
"4","47","33","15","51","17","19","24","35","8","16","39","11","31","37","34","38","0","50","32","43","46","5","36","7","13","3","21","22","45","2","27","10","18","12","25","48"
"1","37","50","24","14","44","6","31","21","29","43","46"
"46","37","21","17","44","0","27","32","24","6","1","25","22","43","2","41","15","23","39","14","34","29","51","31","19","45","35","42","7","20","40","13","4","18","33","12"
"46","33","1","19","4","47","28","13","15","48","12","3","22","2","32","49","34","43","27","14","50","16","5","24","30","20","40","44"
"44","24","0","38","45","15","36","29","19","12","32","50","39","27","34","16","13","42","22","47","41","4","17","9","40","11","23","28","48","25","35","46","1"
"21","44","24","5","8","0","39","40","13","29","17","15","25"
"46","21","33","11","30","37","28","22","6","23","38","27","26","15"
"50","37","33","8","20","2","6","9","39","46","14","29","7","32","25","49","15","17","16","31","42","44","11","28","35","4","10","13","34","1","12","48","36","40"
"46","5","24","3","12","39","49","47","20","30","7","36","22","11","50","1","29","14","41","38","15","32","45","13"
"44","24","38","31","11","29","6","12","2","28","15","51"
"37","33","8","20","27","15","7","11","42","43","24","16","39","48"
"37","33","8","18","51","29","26","49","31","28","40","9","21"
